NO,  derek jeter leaves baseball as one of the greatest yankees ever via  
NO,  derek jeters final game at yankee stadium will be st hes ever played there with yankees eliminated from playoffs http
NO,  dont look now but the browns are in sole possession of st place in the afc noh the cleveland browns 
NO,  for the last time the captain takes the field at yankee stadium 
NO,  jadeveon clowney tops s latest mock draft hes a once every  to  year guy  
NO,  peyton mannings remarkable season
NO,  storybook ending in new york derek jeter walks off a winner at yankee stadium 
NO,  yankees survive thinning scare to beat rangers 
NO,  so yanks have signed brian mccann amp jacoby ellsbury rumor has it they still want robinson cano babe ruth miguel cabr
YES,  shes a hoe shes ugly shes a bitch shes this shes that  but you dated her please take a seat
YES,  write in christine lapoa for mosen ferguson she represents all
YES,  im just looking for a bitch that can hold me down
YES,  anxiety is a bitch
YES,  i love bad bitches thats my fucking problem
NO,   everybody thats still on facebook ghetto or pregnant idcaccurate
YES,  kashhh mann fuckk dat shitfuckk dat bitch 
YES,  kashhh bitch waaaaaa
YES,  kashhh tf bitch lol
YES,  like honestly if you are embarrassed to be around someone because of how they look youre trash
YES, greens  this bitch wanna be roger from american dad so bad 
YES,  captain kirk hoe
YES,  watch social media with all that hate in their blood try and wish bad on derrick he back bitch stop hating stronger qui
YES,  i hate when people ask who you tryna look good for bitch myself bye
YES,  peace bitch 
YES,  you dont get bitches   take care the mos overrated album that has been released in the last  years
YES,    come somebody please get me a ps willing to eat pussy for it if need be
NO,  a sign at checkpoint charlie a well known crossing point between east and west berlin when germany 
YES,  these hoes aint loyal
YES,  pussies wanna use royal icing for their gingerbread housesfuck thatima use my homemade cream cheese frosting
YES,  cant trust a bitch who lets the microwave hit  she doesnt care about her lifeshe probably jumps on the lava pa o
YES,  element number  is bromine and it comes before number  ho holmium therefore its bros before hoes
YES,  if her bio says only god can judge me shes a hoe
YES,  the nicer you are the easier youre hu so just be a bitch
YES,  what doesnt kill you makes you a bitch
YES,  wtf is lolzzz  did you laugh yourself to sleep bitch
YES,  choke on a cactus bitch
YES,  what does forever mean to some of you bitches lol  months
YES,  smoking weed is so unattractive 
YES,  stop talking ghetto youre white 
YES,  a hoes favorite line is dont judge me you dont know what i been through
YES,  after i fuck your bitch 
YES,  anytime a girl asks you for help tell that bitch to ask channing tatum since thats her mcm
YES,  cant trust a bitch who lets the microwave hit  she doesnt care about her lifeshe probably jumps on the lava pa of
YES,  if i stop my car so that you can walk across the street i better see some hustle out of you knees to chest bitch knees 
YES,  no bitch ass chick flick will ever be as sad as this movie 
NO,  rise of the planet of the apes 
YES,  this bitch doesnt know what she wants 
YES,  white girls if your black boyfriend doesnt call you shawty then bitch you aint that special
YES,  future bae best drink fiji water so her pussy taste like retweets amp cinammon apples
YES,  ur a faggot if you change your name to your bday just so you can get bday tweets this aint fb nigga fuck yo bihday
YES,  when youre in public with your side hoe 
NO, ratata   sav you are so nicee love you too twat 
YES, ratata  warning shots are for pussies im just gonna gun you down and steal your pink boots
YES, nobodycare  bird fucking
YES,  knock knock whos there george george who george zimmerman oh george zimmerman welcome to cell block c bitch
YES, dtf im so popular all yo bitches know me most these niggas hatin well at least they know me
NO,   moma said no pussy cats inside my dog house thats what got bro nem locked inside the dog pound 
YES,  i just wanna be drunk on stage going ham in that bitch 
YES, xpress if she doesnt know what dab meansfuck that bitch 
YES, blu for example i cant even say whats cooler than bein cool ice cold without somebody relating it to a phi a no bitch t
YES,  give me conversationthey think u giving em pussy  ahhhhh you tried it 
YES,  yall say why you dating lil girls like mature hoes just on a rampage outside
YES,  so many groupie hoes in the condo its a group home  
YES,  i know another chick i will never shoot again filing this one under healess cunt
YES,  why is there a pussy screaming on my tl 
YES,  bitches eyebrows be on fleek  
NO,  i see the crazy teabaggers have given up on defunding obamacare and have moved on to using veterans mvetmarch
YES,  not basic bitches
YES,  i come off like a total bitch but if i like you i will literally do anything for you
YES,  come  henderson kilgore longview it dont even matter but you dumb ass hoes gone fuck around ampget your soul taken fro
YES,  we all know youre fucking a bitch right now lol
YES,  stole your grandpas wardrobe bitch 
YES, johnson volnation bitch
YES,  i remember i tried to fake rape a bitch before and she was way too strong smfh  i felt like a bitch
YES, titts  you a sucka hoesucka hoe im succsess
YES, gawd nigga when from  can i get a hug to
YES,  no respect for a bitch 
YES,  he rip that bitch 
NO,  breaking yankees acquire lebron james in a  team deal per sources 
NO,  if those captcha pictures get any more fuzzy im going to need a bot to decipher them
NO,  so cute    shy bunny 
NO, pfeif did  seriously steal my halloween oreos  
YES,   im speaking on ho niggas  hoe niggaz probably dont dig natural styled hair period
NO,  the  editorial board endorses charlie crist for governor  better for floridians  http
NO,  cant wait for the  to sweep the cardinals tonight on   no matter how bad the cubs are were gonna beat the bird
YES,  just a week ago yall hoes wasnt sucking dick now yall all pros at it huj
YES, goodz seeeeee man niggas a lose they bitch over a bitch thats not even woh it
YES,  lmfao  this bitch was giving head in the back of a classroom she better go tf ahead 
YES,  you thought you had enough hair for a ponytail bitch  
NO,  the shocking true stories behind your favorite classic fairy tales  via 
YES,  science bitch thewalkingdead
YES,  william isnt ebola a type of soup naw nigga its a country my bitch is from there she ebolian
YES,  fucking chinks in clash of clans always fuck me up bitch ass kamikaze faggots
YES, x back in the day when drake was aubreyjimmy and he made that song with his bitch girlfriend i said he was gonna be a rappe
NO,  doit x liketre roeee but cant nobody at yall pep rally out jigg me
YES,  crying   how you gone wife a bitch that let niggas lick on her head in public
YES,  twerking is ghetto until white people do it hip hop culture is violent amp dangerous until they want to profit of it ht
YES,  pirlos one of them cunts whod just be better at everything hed beat u at table tennis shag your wife better amp win a
YES,  lookie here folks
NO,   if you listen to these bands 
YES,  aye fam you think you can line me up i saw a bad bitch in mrs bridgets class 
YES,  ayo take this pic for me fam
YES, erbs   of the black girls at my school are ghetto af 
YES,  how do bitches peep everything but still getting cheated on something not adding up
YES,  i know she a hoe if she believe in astrology ima make a sign for that
NO,  peeps are trash marsh mellows in general are trash
YES,  pussy is pussy asses thats how so many of yalls babys mommas hideous and u hiding her from the twittersphere
NO,  if your boy breaks up with you and has a new girlfriend a couple days later then there was something you didnt know abo
YES,  a womans revenge to a man is being a hoe
YES,  i spray clorox on the seat after bitches use it i aint had that much trust in females since sam rothstein met ginger
YES,  if i look at my bitch she better shut up aint no arguing with niggaz in the street or social networks
YES,  if ya bitch ex is a nigga u think is lame u might be lame for having a lame nigga old bitch
YES,  if ceain niggaz can even get my bitch attention hey can have it
YES,  niggaz like all them naked bitches on ig pics niggaz dont love em
YES,  shout out to all them bitches who dont own no designer shit and still look better than all yall bitches with everything desi
YES,  these bitches self esteem built off likes and their principles built off instagram memes
YES,  these bitches will set you up the moment you stop fucking with them and they mad
YES,  yall bitches got to learn the difference between like and love
YES,  yall bitches sending inviatations to the wolves than get mad when they at ya door
YES,  you dumb bitches still think pretty is everything keri looks better than beyonc  keri probably know she do too but guess 
NO, italians sharing food with your mangia cake friends because they love your food italianproblems
YES,  these hoes aint got nothin on ya 
NO,  darn trash man he beat me to the good stuff again 
YES,  im happy for the bung holes and negativity desperate guys spew on here a good example of what not to be and what i don
YES,  me and this bitch may not be the best of friends but this cover stunning loveit she ate that  
NO,  friday pm  vivek balk bengali harlem amp the lost histories of south asian america   
YES,   im going to the movies this weekend by myself no bffl no bitch no nigga just me solo 
YES, bitchxo some bitches forget you have to be a friend to keep a friend getlostfakebitch
YES,  i just wanna spread your legs amp kiss amp lick my way down to your pussy just so i can feel every bit of wetness on my tong
YES,  social network got bitches heads like  
YES,  on the nohside  wildbills with  come up on a check  left that hoe alone  
YES,  im all cock and pussy like in my tweets and all penis and vagina like in dms 
YES,   sickoe  how the bitch ear get burnt
NO,    lockeroom watching a bird poop on your car after you just got it washed 
YES,  y does every female think every nigga they come across is in love w them
YES, soplayer ctfu sqquad soplayer raygine bitch get out dem feelings and get some new dick 
YES,  this nigga said bitch told me she sent a nigga ta jail man i thought it was legal ta beat yo hoethats yo hoe lmao
YES,  i be in yo bitch pussy like 
YES,    mauri bitch stop lien
YES,  when your main bitch friends see you at a pay  
YES,  boobiejohnson so i could catch a round with half these pussies out here
YES, realigion let a bitch try me try me ima swing her to the whole mf family 
YES,  basically im the shit bitch
YES, elmarauder so when the clock hits  oclock imma need the baddest lightest amp brightest hoes to be at  door give my b
YES, madisonx a hoe ass nigga will never change
NO, ma jaheim donell jones lyfe jennings ginuwine charlie wilson dru hill next jodeci tyrese and etc  bring that type 
YES,  rich dollaz always trynna snatch a bitch like he a bitch 
YES,  stressed backwards is desses thats why bitches eat junk food when depressed
YES,  this show should be called side bitches i aint seen love yet
YES,  i was in her while her nigger was in there makin dinner
YES,  i hate when bitches get a man and sta tweeting shit like lol let me stop tweeting like this before he kills me 
YES,  i have  hoes
YES,  i heard you wit that bitch that everybodyyyyy fuckingggggg
YES,  look at that bitch way over there stalking my twitter
YES,  she a hoe if her bday in september
YES,  its utw over here bitch but a lot of shit be going down 
YES, rhodes  rhodes   uhhh youve been judged it happens whitepowerill hang you nigger wo
YES,  now bitches gonna think just because theyre married theyre better than every female thats not smh
YES, myadvicee if you gonna fuck my girl then dont pull her hair nigga i paid  for that bitch weave
NO,  do you want to hear the truth or are you only looking to hear what makes you feel all warm and fuzzy inside i choose truth
YES,  kmm get a fucking trash can on your head
NO,  people who would vote for charlie crist and michelle nunn are why our founders did not put a right to vote in our constitut
YES,  a real nigga gone teach his bitch the game not run it on her 
YES,  tuh   when u plan on going to a pay and u dont and u gone on twitter da next day amp see dat that hoe did 
YES,  id get a girlfriend if i had hoes tho lmaoo
YES,  sharing is not caring  back tf up bitch
YES,  that moment the pussy too good amp u gotta slow that stroke down 
YES, mylips say dat shit again   bad bitches hate broke niggaz  but you knew that already
YES, sweettay this bitch just blew my high 
YES,  can i get a fuck you to these bitches from all of my niggas who dont love hoes they get no dough
YES,  females nowadays dont like to do anything freaky because you niggas gossip about it like bitches
YES,  having a real bitch by your side and holding it down for you is a blessing  for real
YES, tre  early bird gets the dick 
YES,  boobs boobs boobs boobs lotta boobs
YES,  tauruss are the first to congratulate this years hoes for being smaer than last years hoes you know who you are
NO,  never discuss cheese with a rat  talk bread with a bird  or make moves with a snake 
YES,  when hoes call other hoes hoes 
YES,  nothing is wrong wit staying down here to work at the plantthese little minded bitches need  fuckin stop being judgmen
YES,  get this bitch out of my house
YES,  thanks for ignoring me faggots im locked outside mitchellll 
YES,  yall ladies ever have on a tank top or something   amp like one of your nips was just chilling outside the shi and you d
YES,  a girl tweeted you might be ghetto if u bring food from outside into the movies
YES,  if you suppose to be a man dont be a bitch
YES,  no officer i wasnt drunk driving i was swerving on them hoes
NO,  did the yankees make the playoffs and properly honor jeter   orioles win
YES,  niggas is hoes 
YES,   or youre a fag 
NO,  gun control talks with gunrunning eric holder on board we r the planet of the apes
YES,  your opinion is irrelevant because you are a cunt
YES,  guy send me a pic of your pussy girl ok sends pic of pussyguy holy shit what dafuq i wanted to see the cat
YES,  side hoes always winning
YES, affiliated im that type of bitch to tell you im on my way knowing i just got in the shower
YES,  bitches b tweeting everything they see to b relavent  its really sad 
YES,  if my tweets ever offended you
YES, im sorry
YES,  im turning over a new leaf no more drama and cod for me
YES,   iphone  bitch
YES,  go fish bitch 
YES,  what faggot complained about stretch marks my nigga them shits taste like the swirls on cinnamon toast crunch 
YES,  if i fav your pic that means dm me hoe
YES,  popz if you love her hide your bitch so you keep shoy
YES,  you win some and lose some long as you get it on you aint a bitch
YES,  hey you acting like a saint on twitter we think youre fucking weird you prude bitch
YES, elijah real niggah over here
YES, elijah used to be with  niggas  of em got murked  of em turned pussy the other  put in work
YES,  you smell like weed and bitch you smell like sober
YES,  ladies if a nigga always wanna go out and pay every weekend  he basically side hoe shopping
YES, castie a milf is a sexy ass mom over  if youre  youre just a bitch with a baby
YES, castie regrets are for pussies shit happens deal with it
YES,  light skin bitches cheat on their man dark skin bitches squi bike chain oil latinas will cut your dick off amp white gir
NO,    carrot cake is trash too sweet 
YES,  neveraskablackperson if her hair is hers  she will hit you with a bitch i bought it  so its mine 
YES,  most black hoes at prom looked like 
YES,  vonte not tweeting like a bitch finally
YES,    lmao yall some fags 
YES,  l exactly announcing that you could be a piece of pussy for a couple hours then irrelevant after that nothing cute a
YES,    halfcrazy lol bitch youve put lotion on my butt amp orajel in my mouth youd paint my toes
YES,  otw to dc hopefully ill see my best bitch  that would make my day
YES,  still the greatest tweet ever   bitches run on emotion not logic  a bitch will say  if the number 
YES,  x fuck you bitch if i said it was it was
YES,  via  eat ice kevinsmith if im eating anything tonight woman its pitypussy make it better in a 
YES,  im trying to pass my nigguh 
YES,  remember in a relationship her friends are not yours  theyll let her be a hoe
YES,   lol someone fucking yo bitch
YES,  ill be that bitch today
YES,  nwts bitch you got me i trouble i love you too  take your drunk ass to sleept
NO,  rise of the planet of the apes doin a musical
YES,  theres a bitch on twitter with k followers but she drive this 
YES,  hate shit like this bitch cant make a decent meal but can take a hell of a thirst trap 
NO,  oreo donut 
YES,  these bitches be pretty amp stupid
YES,   ibs irritable bitch syndrome i have this
YES,  automatically suspicious of white folk who try too hard to show they like us darkies
YES,  yelled out come on bitch at myself by myself lifting weights as motivationthanks guys you always have my back
YES,  you shoulda learned how to bake cuz bitches love cake
NO,  meanwhile in canada a monkey in a winter coat escapes in an ikea  via 
YES,   you a bitch
YES,  too many faithful girls are single and too many hoes are taken
NO,  wiz khalifass song black and yellow is a beautiful song about a bruised banana
YES,  people downloading time hop to be reminded they were faggots a year ago too
YES,  yea but who gets more bitches grandma
YES,  girls really made being a hoe kool on twitter
YES,  i hate typing something so detailed amp somebody respond with huh bitch im finna type the same thing twice dumb bitch
YES,  ugly hoes be the loudest  u need to duck off amp hide yourself frfr
YES,  why all these hoes be wearin flowers around they head i hope a bee sting they ass
YES,  im a crazy bitch fml
YES,   these porn hoes moan at everything   a nigga unbutton her shi she moaning like stfu
NO,  what you see is what you get im a guy with a love of adventure and a need for speed charlie brown
YES,  look at this faggot 
YES,  shes really nice when you get to know her  shes a bitch but youll get used to it
YES,  do i have time for these hoes 
NO,  when i make a paper ball in the trash can 
YES,   if you killed a bitch with your dick
NO,  yall not gonna trash spirit airlines i travel w them all the time they even let me fly the plane  times they dont mi
YES,  i hate seeing people bitch about their lives i havent even tried the taco bell breakfast man you dont have it this har
YES,  all the kickers in college football trash like yall cant even make  yard field goalsu got one fucking job
YES,  bitches tweeting relationship goals wno man job or real desire to stop being a hoe or paying every weekend jus a iph
YES,  most overused hoe excuses
YES, its just lyrics
YES,  stay safe and remember if u a girl and u on ur period dont go to a pay andbitch jus stay home u gross as shit
YES,  tweeting about ur boyfriend wont get him off xbox live that nigga gotta  kill streak rn bitch shut up
NO,  why would u let ur girl even go to a pay without u thats retarded lol u must want to get cheated on
YES,  new years resolution smoke more weed make more money fuck more bitches
YES,  mary isnt a backstabbing bitch that lies and deceives me
NO,  my bro made out with an ugly chick at a festival while drunk so now hes known as larry bird because he hits threes 
YES,  my girlfriend cheated on me so i dumped her im dating her mom now so now that bitch is my step daughter  texas tec
NO,  almost  of children in balochistan have never been to school followed by  in sindh  in kp and  in punjab 
NO,  twitter has a bird as its logo thats why when you join youre an egg and your home button is a birdhouse why am i 
YES,  johnny manziels byeweek stat line
NO,  red hot chili peppers with the longest nipslip in super bowl half time show history
YES,  rutgers terminated mike rices contract by repeatedly calling it a cunt while hurling balls at it until it finally kill 
YES,  vonrichter bro fuck you for leaving lol no but have a great time up there and dont forgot about the bros back ho
YES,  i dont know why these bitches laughing you not even funny my nigga 
NO,  deep fried oreos 
YES,  when someone tells me i should stop being a bitch 
NO,  crazy bird 
YES,  victorias real secret
YES,  cheating and having hoes gets old everyone should want to reach a point where theyre mature enough to stay faithful amp
YES,  dont ever be ashamed of who you are 
YES,  bitches eyebrows be  hair and  makeup talkin bout eyebrows on fleek smh sit down before i lick my thumb hoe
YES,  when you drop all your hoes for your girl and she say she dont want a relationship 
YES,  dont be with a bad bitch that just looks good find a good woman that tells you when youre slippin and pushes you to
YES,  side niggas get pussy and main niggas get arguments
YES,  dont beef over no bitch
YES,  make today yo bitch
YES,  serving size is latin for youre a little bitch
YES,  veybstard life bitch shouldve got out of her yard
YES,  hows it taste mothafucker mmmhmmm bitch
YES,  so to emandm for his shitty fuzzy hat made sure he wasnt getting laid lmfao
NO,  she literally just put the whole trash bag on lmfao 
YES,  now a days people find the littlest and dumbest things to bitch about its pathetic
YES,  the price is wrong bitch
NO,  answers phone
YES,  if a dude seems flighty then he probably is so just nip it in the bud
YES,  like fuccck man why yall bitches wearing wigs to school 
YES,  it kills me when bitches think that just bc they got a low body count that they not a hoe
YES,  real nigga rules if u drop the blunt u gotta pass that bitch u dont even get to hit it
YES,  when my girl dont text me back i just tweet i dont text other bitches bc i dont want her texting other niggas when i d
YES, luu  aye everyone buy some bombass brownies tomorrow from my wigga  they dont contain marijuana b
NO,  a list of mythical creatures
YES,  i know ya friends tellin u leave me for good but fuck them hating ass hoes babe
YES,  idc what phone u got lol silly nigger
YES,  if u looked good in highschool and wack now i know that pussy been thru some shit
YES,  lmaooooooo aint fuckin no bitch with doo doo in her butt while im foreplaying the fuck
YES,  my daughter hate the freddy krueger mask i got at the crib wheneva she act up i put that bitch on for the nite
YES,  pete carroll prolly got the hoes lined up for his players after the game bruh
YES,  sooner or later ya pussy gon tell
YES,  warm that pussy up
YES,  that rocket blowing up reminds me of that time in college when i blew a tranny but in my defense i was drunk both tim
NO,  funny how people who take their fantasy spos leagues very seriously are celebrated while those who play dampd are mock
YES,  if my jokes offend you 
YES, im sorry 
YES,  im obviously morello from oitnb cause crazy and jealous bitch
NO,  this crow in aberdeen just won at photobombing pic by steve black  via  
YES,  messis like im back bitches  lmao 
YES,  karate bitch 
YES,  im not saying shes a slut but her favorite shade of lipstick is pussy
YES,  how many hoes do i have 
YES, z
YES, e
YES, r
YES, o
YES,o
YES, o
YES,o
YES, 
YES, 
YES,
YES,
YES,  i dont care about bitches hoes be into it with they damn self
YES,  finna hit this bitch with a handful of salt 
YES,  bae come over
YES,  hot pockets gt hoes
YES,  karma is a bitch
YES,  i wish a bitch would  
YES,  niggas cheat on the most loyal most beautiful women with fucking trash
NO,     do i remember a game winning jack to right last summer at yankee stadium that staed a p
YES,  when i die take my casket to the club so bitches can twerk on it im putting the fun back in funeral
YES, salmon snail hoe my parents just left they gonna be gone for  mins
NO,  shy glizzy decent af
YES,  galactic  galactic gummy worms   that bitch is a beast
NO,  don lemon gets called an uncle tom doesnt like it  
YES,  niggas be in your messages like  amp be on twitter like fuck bitches come on nigga which one you gone be drake or
YES,  i didnt pull bitches in elementary school my parents couldnt afford the count color box with the sharpener on the back
YES,  fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy
NO,  nerf the hell out of birds they no longer attack you at long range lower damage dont follow you forever
YES,  cant believe you bitches find this remotely appealing 
NO,  this is why charlie sheen is an idol 
YES,  why do you always wear black 
YES,  i didnt go wrong when i staed talking to you i went wrong when i trusted your bitch ass
YES,  when you in a public place and ya side hoes come outta no where  
YES,  fellas would you shit on a bitch if she asked you like that biggie skit  ill take my dick and go home
YES,  i dont work for pussy  the code of a real man
YES,  a lot of yall hoes pretty until a nigga enlarge that avi
YES,  i dont care how much pussy i get i still got to jack my dick
YES,  i wonder how many of yall hoes got homegrown sex tapes online and uoeno
YES,  if you got to have every hoe you see you a weak nigga
NO,  miami   houston has so many trash drivers
YES,  twitter hoes just different bitches want to text or dm all day hoe im trying to fuck something
YES,  when you sta liking a hoe you dont really like because she gives you the pussy on a consistent basis
YES,  son lmao   im gonna cry every time   no bitches 
NO,  twitch plays call of duty enter trash talk in the chat the autoaim will do the rest
YES, aprilfool fucking with them hoes withdac  my nigga waka i hate it had to be him  man t
YES, helenkeller baddest blind bitch
YES, paradox faggot   i was in the club and there was this good lookin bitch she had gold teeth tho i was confused 
YES, racedraft obama aint playin with these hoes 
YES, searcy happy cunt bags
YES,  girl i know you got hoes 
NO,  soulja boy trash now but im not gonna act like i never cranked that superman
YES,  oh you didnt hit me boo boo  bitches who got hit in the jaw
YES,  oh you missed bitch bitxhes who got socked in the face
YES,  listen here abrupt bitches cheat on they bitch but be soooooo hu when they bitch cheat back
YES, mrwest this bitch at work gone make me slap her head off her fuckin neck
YES,  yo bag gucci but you still ugly hoe shut up
YES,  i can post a picture of chrus at like  in the morning and the little nigga will favorite and retweet that hoe
YES,    if you aint bout that murder game pussy nigga shut up  gang 
YES,   dinner dates with yo man bitch pow  
YES,  being pussywhipped 
YES,  when youve got  or  hoes every one of them sees her man as godthats why you dont have sex with them very often 
NO,  so i took a  pictures with him and he ate all the brownies i made but hes the new homie  
YES,      amp  yall bitches needa sta delivering 
YES,  hoes love justifying other hoes actions thats how you easily know who be hoeing
YES, sarcasm my tweet wasnt really about you but if the shoe fits then lace that bitch up and wear it
YES,  thats my bitch 
NO,  obersturmfuhrer matthias my wife is a superb financial brian carry on with your labelling in her presence and see ho
YES,  bruh youre not a friend you fuck with me when you and ya bitch into it 
NO,  see the jumbotron thats where the jig is
YES,  girlfriends hate them friendly bitches 
YES,  how quick your bitch will text another nigga whens shes mad at you 
YES,  i hate when people think im mad or sad cause im not talking nah im chillin bitch
YES,  im chill as fuck but ill still turn up on ur bitch ass
YES,  couple a  bs  cs  bad bitch double ds  popping es i dont give a f  told you im a g
YES,  best twitter beef all time was when lucia called out barbara hoe ass for cheating on her college bf with some pa
YES,  twitter jail is pointless your suppose to tweet  they need instagram jail for hoes doing shout out for shout out all 
YES,  all the main bitches are getting kicked to the curve lol
YES,  sick ass goal ned worldcup
NO,  its ok to trash talkbut i havent seen any bama fans wishing harm or injury towards lsu players
YES,  no sex bitch i only want the neck bitch 
YES,  finae  jealous bitch 
YES,  was crazy about her
YES,  this grown on your own shit is for the birds 
YES,  bouta take a shower just to fuck yo bitch 
YES,  but naawww though yall hoes is fu dont fucking play wme
YES,   i call all women bitches get over it
YES, itin ifshecantsuckthedickright slap it on her forehead the bitch needs a spankin discipline her ass 
YES,   i woke up with a sore throat im cold niggers will be niggers so terrible
NO,  jihadi work accident seven taliban fighters including top commander killed when roadside bombs detonate prematurely h
NO,  me do you sell any larger sized condoms
YES,  lol i dont need halloween to dress like a ho i know myself everyday is another oppounity
YES,  so they both was selling pussy and doing di together and they fell out so they putting each other on blast even though the
YES,  hoe about to bust ha knee caps
YES,  when your bro ask for a turn when you about to get some pussy 
NO,  dearfuturehusband you have no idea how many brownie points you will get i you randomly play with my hair or scratch my 
YES, kincannon cry liberal bitches cry like you did when daddy left mt  republicans are abt to take control of state legisl
YES, kincannon feminism noun the perveed political ideology of hateful bitches too fat to get in airplane seats gt 
NO,  boy went trick or treating at charlie sheens dada not jealous cause all charlie gave out was really good candy and by cand
NO,  might have a better chance if we put some trash cans out there
YES,  sorry bitches it takes more than luck to beat me
YES,   that has redneck written all over it lol drunks can use gravity to get down 
YES,  all yall dudes that just favorite this is a faggot smh
YES,  never snapchat will bishop he is a screenshotting son of a bitch
YES,  i can tweet i dont fw crayons and my ex gone subtweet me saying only bitch niggas fw crayons anyways
YES,  it baffles me how people talk the upmost trash about someone then turn around and be close smh people probably do it
NO,  finally warner bros making superhero films starring a woman person of color and actor who identifies as queer 
YES,  fucking retarded question 
YES,  a black man asked me hey white boy do you like niggers
YES,  some black guy at my school asked if there were colored printers in the library
YES,  what type of eye makeup do redneck women use
YES,  women complain that chivalry is dead yes congratulations bitches you killed it with feminism 
YES,  why give a bitch ya hea when she rather have a purse
YES,  are you justin beiber because your a fucken gay cunt nv 
YES,   hell yea i dont know whats wrong w the brothas that love these cave hoes so damn much stopitnow
YES,   they should be ashamed of themselves ill be single for life before i fuck w a nasty faggot ass white man
YES,   a captain save a hoe just jumped in the convo to save these hoes lls
YES,  vintagevixen lmao bummy bitches
YES,  i want to leave but he said he was going to eat my pussy  now im afraid to go and leave my cat alone with him
YES,  wow he didnt just call them bitches from what i could see it looked like brady told the crowd fck you bitches 
NO,  gwen stefanis new single is trash her hilary duff britney and fergie have to give it up and go raise your kids and judg
YES,  the reason you called jesus a monkey is because you knew he was not your color farrakhanthetime
YES, k if having hoes excite you you still a lil nigga 
YES,  how bout some of you bitches be women for halloween
YES,  bitches get away with too much behind their social media accounts popular on twitter and instagram but lame and broke as fuck i
YES,   when someone brings up your other hoes in front of bae 
YES,  with your bitch ass
YES,    when you tryna get bitches on linkedin 
YES,  hi mom last night i was cunt slapping when you texted me about grandpas bypass sorry i didnt get back to you until no
YES,  aint woh it your pussy smelled like reused soap anyways
YES,  allergic to
YES, jesus never seen a nigga get laughed at when he got his test back and it was an a on that bitch
YES, jesus      she went all the way to home depot just to take a sink pic i hate you hoes 
YES,  if she has you know my name not my story in her bio you know she a hoe
YES,  these hoes really aint loyal  
YES,  when all yo hoes hit you up at da same time 
NO,  great story of what its really like to be a camel jockey at the camel races in   tra
YES,  not into dressin to impress these bitches or niggas
YES,  yo bitch is gucci mane    my bitch a stoner  
YES, urmagesty darkskin girls got that juicy pussy 
YES,  fat hoes belly shis die now
YES, baby sqquad  percent yo bitch with me  percent that scrap with me
YES, baby sqquad fucking niggas bitches man im use to it
YES,  bitches be  in th grade talking about i miss bae  naw bitch you missed graduation 
YES,  im in yo hood ill prolly fuck yo hoe
YES,  yungjay working on diz music be in studio soon nicca
YES, trea some of you hoes so basic i have to break it down barney style 
YES,
YES,  wet pussy makes the dick slip out 
YES,  bitches be like had my hea taken since  i love you babe bitch isnt that today
YES,  retweet if you see a ratchet hoe on your timeline
YES,   i cant fw no friendly bitch
YES, qmg girls with good pussy are possessed by demons its a fact
YES, g finna make a power move wit a bitch taxes we both gone be straight long as she do wat i told ha
YES,  i guess its cool to just walk around with ya titties out in a seethru top shit if these hoes aint trippin how can i
YES,  if i see a bitch walking around wearing what rihanna had on ima grab a titty and hoe i dare you to get mad we can fight ab
YES,  real niggas can handle anything including any bitch or any nigga
NO,  coinckydink 
YES,  girls wanna hoe around and turn up but gone regret the shit afterwards
YES,  right hell nahh if a bitch had respect for her own damn body she wouldnt wear that shit in public
YES,  back in the g getting pregnant was a big deal now these bitches getting pregnant amp its like what else new 
YES,  only pussy niggas wouldnt fuck with a chick if she has stretch marks
YES,  when you think you sliden bitch you slippen amp i know the truth i knoww i knoww i knoww you know that i knoww i knoww i
YES,  i am woman hear me bitch
YES,  deletin emojis off a niggabitch contact name cos they dont mean shit to you anymore 
YES,   lmfaoooooooooo   lmaooo   you a faggot if you ever wore a tall tee amp took your pant
YES,  hoes be having  iphone cases and  pair of panties
YES,  one good girl is woh a thousand bitches
YES,  
YES,    get downstairs you fucking pussy
YES,   get downstairs and play me im fifa bitch
YES,  when she tells you go hug one of your hoes amp you actually do it 
YES, x meat forevea selling a bitch out 
YES,  retweet to save a dumb bitch 
YES,  well id love to stay and chat but youre a total bitch
NO,  on this day  february  in  waylon jennings left us for that honkytonk in the sky  dreaming my dreams  ht 
YES,  the person below is into big booty bitches
YES,  cinco de way ho 
NO,  when other girls wear beanies they look cute amp stylish but when i wear them i look like a member of a drug cael who s
YES,  wow so the dolphin asked her to marry him and she kisses the other guy right in front of her rude ass bitch 
NO,  this is so great regular season ball is for the birds
YES, indoll biddin with my bitches family
YES,  we gotta be pretty with a perfect body sma funny  not too tall know how to cook be good at sex but not a hoe h
YES,  niggas really are the new bitter bitches
YES,  or lack of  smh u niggers amp ur music knowledge
YES, nochill if she ever been on a club flyer she a hoe
NO,  dying laughing russian wrestlers mock girly man obamas workout video 
NO,  worst tweet ever pr pro manages to sound racist mock aids in a single tweet 
NO,  low turnout repoed but charlie crist just filed and emergency motion to extend voting hours in broward co 
NO,  richard grenell wapos greg sargent mocks voter id and proves point of proponents 
YES,  when bitches try to be funny  that get you beat up real quick
YES,  stay shutting these hoes down
NO,  have to go with the slant pass to your outside linebacker in that situation
